9.780809879302978516e-01,-7.941277325153350830e-02
8.259776234626770020e-02,1.089144587516784668e+00
5.468955039978027344e-01,-7.981283068656921387e-01
7.569633722305297852e-01,9.246642589569091797e-01
-9.942595958709716797e-01,-1.308986693620681763e-01
9.500469565391540527e-01,-2.617024779319763184e-01
-5.906118154525756836e-01,-7.942194342613220215e-01
5.922414660453796387e-01,-7.691434025764465332e-01
-1.009836435317993164e+00,-2.767675183713436127e-02
7.627329826354980469e-01,-5.878973603248596191e-01
-7.041790485382080078e-01,-6.878287792205810547e-01
5.842984318733215332e-01,-7.728507518768310547e-01
1.417596191167831421e-01,1.098102211952209473e+00
3.238289430737495422e-02,-9.757205843925476074e-01
9.253659844398498535e-01,-3.651113808155059814e-01
3.585415184497833252e-01,-8.786067366600036621e-01
-7.483177185058593750e-01,-6.205073595046997070e-01
-6.429631114006042480e-01,-7.302402853965759277e-01
7.191465497016906738e-01,-6.753783822059631348e-01
-8.776709437370300293e-01,4.803226888179779053e-01
-9.695994853973388672e-02,1.020355820655822754e+00
-4.305730760097503662e-01,-9.067182540893554688e-01
-1.003262162208557129e+00,-9.046438336372375488e-02
-7.628083229064941406e-01,7.038665413856506348e-01
3.502309024333953857e-01,-9.045920372009277344e-01
-9.982082843780517578e-01,1.064921170473098755e-01
-5.703547224402427673e-02,1.041588187217712402e+00
-9.605304002761840820e-01,2.341978698968887329e-01
-9.236656427383422852e-01,3.794959187507629395e-01
-1.062899231910705566e-01,1.032790660858154297e+00
-9.697383642196655273e-01,-2.311757057905197144e-01
-9.253839850425720215e-01,3.604303598403930664e-01
-7.417990267276763916e-02,1.024513483047485352e+00
-9.604307413101196289e-01,2.673204243183135986e-01
-1.009480357170104980e+00,-5.123386904597282410e-02
-8.884960412979125977e-01,4.800470173358917236e-01
1.373696625232696533e-01,1.088430166244506836e+00
8.935787677764892578e-01,6.198027133941650391e-01
9.993931055068969727e-01,2.059270627796649933e-02
8.483846187591552734e-01,-4.990205168724060059e-01
-7.879011631011962891e-01,-5.696977972984313965e-01
9.959645271301269531e-01,1.187594160437583923e-01
1.001729130744934082e+00,1.018233783543109894e-02
9.954549074172973633e-01,-9.532185643911361694e-02
-3.526352941989898682e-01,9.382707476615905762e-01
1.143558770418167114e-01,1.092742681503295898e+00
