-2.192843258380889893e-01,9.117808341979980469e-01
-9.845034480094909668e-01,1.906044036149978638e-02
8.128000050783157349e-02,-9.988318681716918945e-01
1.058571100234985352e+00,-1.660847812891006470e-01
7.323964238166809082e-01,-7.147786021232604980e-01
1.043154597282409668e+00,-1.108749061822891235e-01
-8.371250629425048828e-01,-5.181892514228820801e-01
-7.085678726434707642e-02,9.712618589401245117e-01
-8.682793378829956055e-01,-4.565055966377258301e-01
9.749822020530700684e-01,-3.749172091484069824e-01
3.679269254207611084e-01,9.180594682693481445e-01
1.056579589843750000e+00,-2.055779099464416504e-03
-8.434141278266906738e-01,4.969663619995117188e-01
-2.620556354522705078e-01,8.904452919960021973e-01
6.244311928749084473e-01,8.877043128013610840e-01
1.042582169175148010e-01,-9.868442416191101074e-01
4.533082246780395508e-01,7.433983683586120605e-01
9.524188637733459473e-01,-4.287511110305786133e-01
1.059124469757080078e+00,-1.431102901697158813e-01
-3.468061983585357666e-01,8.626971244812011719e-01
1.005609154701232910e+00,4.300091266632080078e-01
4.729003310203552246e-01,1.135470032691955566e+00
-2.763131856918334961e-01,8.866813778877258301e-01
-2.139269709587097168e-01,-9.958368539810180664e-01
1.750426590442657471e-01,1.052113890647888184e+00
-9.358112215995788574e-01,2.392541319131851196e-01
5.521100759506225586e-01,9.319620132446289062e-01
5.908803343772888184e-01,-8.341968655586242676e-01
9.903853535652160645e-01,-2.749366164207458496e-01
2.430575191974639893e-01,1.072826027870178223e+00
1.018811464309692383e+00,3.488288521766662598e-01
1.020789504051208496e+00,-1.948264241218566895e-01
1.422645151615142822e-01,1.040832996368408203e+00
1.425295323133468628e-02,9.846131801605224609e-01
-8.576478362083435059e-01,-4.662830829620361328e-01
4.782463312149047852e-01,-9.117352962493896484e-01
1.776947379112243652e-01,-9.895902872085571289e-01
-8.976879715919494629e-01,3.474394679069519043e-01
8.114468306303024292e-02,1.027105212211608887e+00
6.245011687278747559e-01,9.027956724166870117e-01
1.073441386222839355e+00,2.473285049200057983e-01
